Date,Open,High,Low,Close,Adj Close,Volume
2018-11-05,22.639999,23.000000,21.290001,21.660000,21.660000,2015000
2018-11-06,21.510000,22.200001,21.129999,21.879999,21.879999,2717800
2018-11-07,23.000000,23.459999,19.690001,20.000000,20.000000,5128100
2018-11-08,20.000000,20.910000,19.170000,19.250000,19.250000,2572300
2018-11-09,19.160000,19.200001,18.209999,18.860001,18.860001,2167800
2018-11-12,18.920000,19.500000,18.600000,18.860001,18.860001,1679000
2018-11-13,18.900000,19.400000,17.770000,17.809999,17.809999,1948700
2018-11-14,18.129999,18.180000,17.020000,17.530001,17.530001,2405900
2018-11-15,17.400000,18.830000,17.400000,18.629999,18.629999,1481200
2018-11-16,18.480000,19.240000,18.120001,18.930000,18.930000,1740900
2018-11-19,18.850000,19.090000,17.990000,18.120001,18.120001,1704600
2018-11-20,17.360001,18.500000,17.330000,18.240000,18.240000,1564400
2018-11-21,18.440001,18.809999,18.070000,18.780001,18.780001,843800
2018-11-23,18.629999,19.309999,18.350000,18.510000,18.510000,694900
2018-11-26,18.680000,19.500000,18.469999,19.459999,19.459999,1020500
2018-11-27,18.209999,18.350000,16.809999,17.000000,17.000000,4450000
2018-11-28,19.160000,20.670000,18.330000,20.530001,20.530001,10323200
2018-11-29,20.370001,21.030001,19.410000,20.129999,20.129999,3373700
2018-11-30,20.020000,20.290001,18.840000,19.059999,19.059999,2546700
2018-12-03,19.719999,20.340000,19.150000,20.299999,20.299999,1811200
2018-12-04,20.219999,20.790001,18.750000,18.820000,18.820000,2630200
2018-12-06,18.660000,19.430000,18.389999,18.910000,18.910000,1868100
2018-12-07,18.740000,19.200001,18.030001,18.209999,18.209999,1979000
2018-12-10,18.030001,19.020000,17.820000,18.780001,18.780001,1739900
2018-12-11,19.059999,19.129999,18.350000,18.570000,18.570000,839600
2018-12-12,18.780001,19.469999,18.330000,18.480000,18.480000,1656900
2018-12-13,18.610001,18.650000,17.650000,17.930000,17.930000,1696400
2018-12-14,17.790001,18.270000,17.559999,17.670000,17.670000,1160800
2018-12-17,17.639999,18.590000,17.450001,17.559999,17.559999,1643600
2018-12-18,17.730000,17.950001,16.670000,17.040001,17.040001,1772200
2018-12-19,17.070000,17.680000,15.560000,15.780000,15.780000,2965700
2018-12-20,15.730000,16.100000,15.010000,15.270000,15.270000,3133400
2018-12-21,15.300000,15.490000,14.290000,14.330000,14.330000,5123400
2018-12-24,14.010000,14.680000,14.010000,14.320000,14.320000,1637600
2018-12-26,14.340000,15.920000,14.330000,15.840000,15.840000,2807500
2018-12-27,15.650000,15.780000,14.560000,15.450000,15.450000,1616300
2018-12-28,15.360000,16.000000,15.110000,15.650000,15.650000,1304800
2018-12-31,15.700000,16.320000,15.560000,16.170000,16.170000,1719400
2019-01-02,15.840000,16.750000,15.730000,16.650000,16.650000,1649400
2019-01-03,16.799999,17.270000,16.150000,16.170000,16.170000,1847600
2019-01-04,16.440001,17.650000,16.440001,17.570000,17.570000,2198400
2019-01-07,17.879999,18.400000,17.299999,18.230000,18.230000,2200500
2019-01-08,18.410000,18.540001,17.600000,18.540001,18.540001,1765200
2019-01-09,18.650000,20.129999,18.400000,19.740000,19.740000,1810000
2019-01-10,19.670000,20.980000,19.350000,20.709999,20.709999,2524100
2019-01-11,20.650000,21.290001,20.150000,21.080000,21.080000,1739900
2019-01-14,20.760000,21.049999,20.420000,20.660000,20.660000,1893000
2019-01-15,20.879999,21.530001,20.719999,21.330000,21.330000,1970000
2019-01-16,21.360001,21.889999,21.270000,21.770000,21.770000,1480500
2019-01-17,21.770000,22.120001,21.410000,21.580000,21.580000,1426500
2019-01-18,21.690001,21.690001,20.700001,21.070000,21.070000,2635100
2019-01-22,20.870001,20.870001,20.180000,20.320000,20.320000,1537200
2019-01-23,20.440001,20.940001,20.120001,20.809999,20.809999,1648400
2019-01-24,20.799999,21.680000,20.620001,21.639999,21.639999,1170000
2019-01-25,21.730000,22.639999,21.540001,22.610001,22.610001,1765100
2019-01-28,22.209999,22.500000,21.680000,22.100000,22.100000,1867900
2019-01-29,22.150000,22.370001,21.910000,22.309999,22.309999,968500
2019-01-30,22.379999,22.930000,22.049999,22.930000,22.930000,1349500
2019-01-31,22.969999,23.290001,22.530001,22.780001,22.780001,1521800
2019-02-01,22.820000,22.860001,22.410000,22.740000,22.740000,1272300
2019-02-04,22.790001,22.940001,22.500000,22.700001,22.700001,1019200
2019-02-05,22.850000,23.270000,22.680000,23.090000,23.090000,1520800
2019-02-06,23.120001,23.180000,22.860001,22.910000,22.910000,911800
2019-02-07,22.719999,22.920000,21.959999,22.340000,22.340000,903700
2019-02-08,22.240000,22.469999,21.700001,21.990000,21.990000,1291500
2019-02-11,22.160000,22.490000,21.040001,21.480000,21.480000,2003200
2019-02-12,21.590000,22.530001,21.590000,22.389999,22.389999,1470800
2019-02-13,22.520000,22.850000,22.110001,22.309999,22.309999,727500
2019-02-14,22.200001,22.250000,21.559999,21.930000,21.930000,1372100
2019-02-15,22.049999,23.480000,21.879999,23.250000,23.250000,1839000
2019-02-19,23.250000,23.740000,22.809999,22.980000,22.980000,1137200
2019-02-20,23.020000,23.410000,22.580000,22.820000,22.820000,923300
2019-02-21,22.840000,22.990000,22.150000,22.260000,22.260000,894200
2019-02-22,22.440001,22.959999,22.129999,22.930000,22.930000,1408100
2019-02-25,23.320000,23.860001,23.190001,23.750000,23.750000,1779900
2019-02-26,23.480000,23.860001,23.260000,23.559999,23.559999,1887500
2019-02-27,23.010000,25.969999,22.610001,25.530001,25.530001,4015800
2019-02-28,25.590000,26.809999,25.510000,26.500000,26.500000,2670200
2019-03-01,26.559999,27.200001,26.250000,26.600000,26.600000,1889300
2019-03-04,26.920000,27.389999,26.280001,26.850000,26.850000,1752400
2019-03-05,26.900000,27.700001,26.570000,26.660000,26.660000,1858600
2019-03-06,26.840000,26.840000,25.549999,25.650000,25.650000,1476600
2019-03-07,25.639999,25.840000,24.990000,25.389999,25.389999,1511800
2019-03-08,25.190001,25.780001,24.719999,25.760000,25.760000,1107400
2019-03-11,25.190001,26.100000,25.080000,26.070000,26.070000,1200300
2019-03-12,26.129999,26.469999,25.730000,26.200001,26.200001,1039800
2019-03-13,26.389999,27.440001,26.219999,27.379999,27.379999,1906000
2019-03-14,27.500000,28.120001,26.610001,26.680000,26.680000,1607100
2019-03-15,26.840000,27.330000,26.680000,26.850000,26.850000,3179500
2019-03-18,26.799999,27.709999,26.650000,27.100000,27.100000,1281800
2019-03-19,27.320000,27.420000,26.680000,26.920000,26.920000,945500
2019-03-20,26.969999,27.090000,25.950001,26.219999,26.219999,858100
2019-03-21,25.860001,27.490000,25.650000,27.219999,27.219999,1267300
2019-03-22,27.049999,27.379999,25.969999,26.100000,26.100000,1464400
2019-03-25,26.040001,26.700001,25.530001,26.190001,26.190001,1117300
2019-03-26,26.480000,26.980000,26.219999,26.950001,26.950001,828400
2019-03-27,26.900000,27.000000,25.910000,26.240000,26.240000,822200
2019-03-28,26.270000,26.889999,25.980000,26.639999,26.639999,1302000
2019-03-29,26.959999,27.030001,26.309999,26.850000,26.850000,1062600
2019-04-01,27.120001,27.420000,26.850000,26.980000,26.980000,1126700
2019-04-02,26.950001,27.639999,26.740000,27.320000,27.320000,934800
2019-04-03,27.440001,27.520000,26.790001,27.350000,27.350000,1235900
2019-04-04,27.459999,27.500000,26.650000,26.860001,26.860001,839600
2019-04-05,26.900000,28.670000,26.900000,28.120001,28.120001,2193700
