Date,Open,High,Low,Close,Adj Close,Volume
2018-11-05,31.309999,31.790001,31.309999,31.610001,31.298733,83500
2018-11-06,31.469999,32.369999,31.410000,32.340000,32.021545,83300
2018-11-07,32.400002,32.980000,32.209999,32.599998,32.278980,89200
2018-11-08,32.599998,32.849998,32.200001,32.759998,32.437408,63700
2018-11-09,32.759998,33.259998,32.759998,32.990002,32.665150,86500
2018-11-12,33.070000,33.369999,33.000000,33.360001,33.031502,134100
2018-11-13,33.450001,33.779999,33.310001,33.750000,33.417664,144700
2018-11-14,33.900002,34.049999,33.320000,33.860001,33.526577,128700
2018-11-15,33.830002,35.040001,33.439999,35.020000,34.675156,180000
2018-11-16,34.860001,35.180000,34.369999,35.070000,34.724659,287500
2018-11-19,35.099998,35.439999,34.980000,35.130001,34.784073,79100
2018-11-20,34.990002,35.630001,34.610001,34.720001,34.378109,123400
2018-11-21,34.720001,34.970001,34.540001,34.740002,34.397915,85100
2018-11-23,34.680000,35.380001,34.639999,35.250000,34.902889,51800
2018-11-26,35.349998,35.389999,34.880001,35.369999,35.021709,93000
2018-11-27,35.299999,35.730000,35.230000,35.709999,35.358356,94400
2018-11-28,35.689999,35.910000,35.299999,35.400002,35.051411,103600
2018-11-29,35.369999,35.740002,35.230000,35.470001,35.120724,70600
2018-11-30,35.660000,35.910000,34.880001,35.009998,34.665249,149100
2018-12-03,34.910000,34.910000,33.860001,34.430000,34.090961,144800
2018-12-04,34.529999,34.669998,33.950001,34.310001,33.972149,98400
2018-12-06,34.270000,34.549999,33.470001,34.520000,34.180077,120200
2018-12-07,34.470001,34.779999,33.880001,34.110001,33.774117,182800
2018-12-10,33.860001,33.860001,32.740002,33.430000,33.100811,178600
2018-12-11,33.430000,33.790001,32.830002,33.189999,32.863178,110600
2018-12-12,33.380001,33.610001,32.669998,33.389999,33.061203,123600
2018-12-13,33.349998,33.980000,33.189999,33.709999,33.378052,102500
2018-12-14,33.509998,33.860001,33.299999,33.790001,33.546829,104800
2018-12-17,33.779999,34.299999,33.570000,33.790001,33.546829,168700
2018-12-18,33.820000,34.279999,33.639999,34.150002,33.904240,124100
2018-12-19,34.200001,35.020000,33.919998,34.580002,34.331150,185300
2018-12-20,34.369999,34.490002,33.810001,34.330002,34.082947,174000
2018-12-21,34.320000,35.009998,34.009998,34.029999,33.785099,493700
2018-12-24,34.000000,34.009998,33.000000,33.029999,32.792301,60300
2018-12-26,33.070000,33.419998,32.340000,33.369999,33.129852,109700
2018-12-27,33.209999,33.700001,32.599998,33.470001,33.229134,119400
2018-12-28,33.560001,33.849998,32.990002,33.220001,32.980934,99900
2018-12-31,33.150002,33.580002,32.990002,33.400002,33.159637,83800
2019-01-02,33.290001,33.290001,31.900000,32.299999,32.067554,220100
2019-01-03,32.270000,32.980000,31.190001,31.570000,31.342806,299100
2019-01-04,31.700001,32.520000,31.059999,31.680000,31.452015,179000
2019-01-07,31.610001,32.360001,31.280001,32.150002,31.918634,105700
2019-01-08,32.279999,32.750000,32.040001,32.610001,32.375324,99500
2019-01-09,32.560001,32.660000,31.860001,31.980000,31.749857,69500
2019-01-10,32.009998,32.389999,31.820000,32.250000,32.017910,104500
2019-01-11,32.389999,32.820000,32.330002,32.570000,32.335609,79700
2019-01-14,32.520000,32.930000,32.080002,32.189999,31.958345,54600
2019-01-15,32.169998,32.880001,32.009998,32.799999,32.563950,68300
2019-01-16,32.900002,33.099998,32.639999,33.000000,32.762516,88900
2019-01-17,32.980000,33.720001,32.880001,33.540001,33.298630,134000
2019-01-18,33.650002,34.119999,33.540001,33.950001,33.705681,86300
2019-01-22,33.970001,34.250000,33.880001,34.180000,33.934025,88900
2019-01-23,34.200001,34.540001,34.020000,34.500000,34.251720,109200
2019-01-24,34.330002,34.369999,33.840000,34.220001,33.973736,141300
2019-01-25,34.180000,34.299999,33.259998,33.360001,33.119926,147400
2019-01-28,33.340000,33.959999,33.119999,33.889999,33.646111,67200
2019-01-29,33.930000,34.400002,33.930000,34.080002,33.834743,65500
2019-01-30,34.160000,34.349998,34.029999,34.180000,33.934025,54600
2019-01-31,34.240002,34.759998,34.110001,34.650002,34.400642,129000
2019-02-01,34.759998,34.930000,34.099998,34.270000,34.023380,78100
2019-02-04,34.220001,34.540001,33.759998,34.529999,34.281506,48800
2019-02-05,34.720001,34.970001,34.330002,34.950001,34.698483,75400
2019-02-06,35.110001,35.150002,34.680000,35.029999,34.777905,72000
2019-02-07,35.000000,35.439999,34.770000,35.419998,35.165096,65500
2019-02-08,35.400002,35.970001,34.740002,35.869999,35.611858,120000
2019-02-11,35.970001,36.000000,35.320000,35.730000,35.472866,88600
2019-02-12,35.840000,35.950001,35.630001,35.770000,35.512585,71000
2019-02-13,35.779999,35.810001,35.410000,35.610001,35.353733,87700
2019-02-14,35.520000,35.619999,35.200001,35.580002,35.323948,114700
2019-02-15,35.720001,36.180000,35.720001,35.880001,35.621792,266400
2019-02-19,35.830002,36.630001,35.549999,36.560001,36.296898,115000
2019-02-20,36.500000,37.169998,36.200001,37.160000,36.892578,121100
2019-02-21,37.200001,37.740002,36.950001,37.740002,37.468403,81000
2019-02-22,37.650002,38.150002,37.299999,37.799999,37.527973,153000
2019-02-25,37.970001,37.970001,36.930000,37.110001,36.842941,147800
2019-02-26,37.169998,37.169998,36.439999,36.900002,36.634449,183400
2019-02-27,36.990002,37.259998,36.900002,37.169998,36.902504,95400
2019-02-28,37.349998,37.459999,36.980000,37.189999,36.922359,107800
2019-03-01,37.389999,37.450001,37.000000,37.090000,36.823082,192500
2019-03-04,35.880001,36.630001,35.450001,36.450001,36.275711,103000
2019-03-05,36.400002,37.029999,36.400002,36.810001,36.633987,104700
2019-03-06,36.599998,36.919998,36.520000,36.779999,36.604134,92200
2019-03-07,36.770000,36.970001,36.380001,36.459999,36.285660,90600
2019-03-08,36.419998,36.799999,36.270000,36.669998,36.494659,119700
2019-03-11,36.700001,37.169998,36.490002,37.139999,36.962414,121700
2019-03-12,37.160000,37.250000,36.869999,36.930000,36.753414,64000
2019-03-13,37.169998,37.259998,36.540001,36.820000,36.643940,118600
2019-03-14,36.869999,36.869999,36.279999,36.330002,36.156284,85900
2019-03-15,36.250000,36.720001,36.099998,36.160000,35.987099,286800
2019-03-18,36.270000,36.590000,36.130001,36.279999,36.106522,95800
2019-03-19,36.360001,36.549999,35.959999,36.480000,36.305565,98800
