Date,Open,High,Low,Close,Adj Close,Volume
2018-10-17,64.190002,65.120003,63.650002,64.949997,64.949997,293900
2018-10-18,64.820000,65.180000,63.040001,63.810001,63.810001,359300
2018-10-19,64.000000,64.930000,62.639999,62.720001,62.720001,326100
2018-10-22,63.000000,63.349998,61.919998,62.200001,62.200001,561700
2018-10-23,61.389999,62.410000,60.320000,62.040001,62.040001,593400
2018-10-24,61.500000,62.590000,60.720001,60.840000,60.840000,341600
2018-10-25,60.560001,61.860001,60.180000,61.290001,61.290001,529700
2018-10-26,60.500000,60.500000,56.200001,58.340000,58.340000,1240200
2018-10-29,59.259998,60.520000,58.209999,58.849998,58.849998,797400
2018-10-30,58.840000,60.450001,56.669998,57.639999,57.639999,490600
2018-10-31,58.290001,58.590000,56.650002,57.119999,57.119999,716600
2018-11-01,57.459999,59.980000,57.459999,59.110001,59.110001,414400
2018-11-02,59.020000,60.549999,58.119999,59.689999,59.689999,432400
2018-11-05,59.889999,60.389999,58.290001,59.160000,59.160000,348200
2018-11-06,59.060001,59.840000,58.599998,59.580002,59.580002,230700
2018-11-07,59.700001,61.480000,59.400002,61.060001,61.060001,333800
2018-11-08,61.080002,61.259998,60.500000,61.240002,61.240002,168000
2018-11-09,61.040001,61.040001,58.130001,59.160000,59.160000,310200
2018-11-12,59.220001,59.509998,57.270000,57.939999,57.939999,331000
2018-11-13,58.320000,58.459999,57.340000,57.900002,57.900002,334400
2018-11-14,57.970001,58.340000,57.500000,57.799999,57.799999,322700
2018-11-15,57.689999,59.529999,57.500000,59.099998,59.099998,279100
2018-11-16,58.980000,61.450001,58.860001,61.279999,61.279999,512500
2018-11-19,60.250000,61.480000,58.439999,58.830002,58.830002,400000
2018-11-20,58.270000,59.389999,57.160000,58.820000,58.820000,183700
2018-11-21,58.990002,59.660000,58.310001,58.349998,58.349998,188500
2018-11-23,57.939999,59.580002,57.650002,58.720001,58.720001,96100
2018-11-26,59.230000,60.049999,58.220001,58.330002,58.330002,229200
2018-11-27,57.810001,59.130001,57.630001,58.419998,58.419998,206400
2018-11-28,58.840000,61.020000,58.310001,61.000000,61.000000,275300
2018-11-29,61.200001,62.369999,60.450001,62.209999,62.209999,292000
2018-11-30,62.380001,63.439999,61.830002,63.049999,63.049999,430700
2018-12-03,64.029999,64.029999,62.200001,62.900002,62.900002,245300
2018-12-04,62.910000,63.240002,60.360001,61.540001,61.540001,324100
2018-12-06,60.490002,61.869999,59.209999,60.590000,60.590000,467400
2018-12-07,60.709999,60.709999,58.209999,58.880001,58.880001,384200
2018-12-10,58.939999,59.259998,57.730000,58.660000,58.660000,318700
2018-12-11,59.330002,59.680000,57.849998,58.520000,58.520000,202300
2018-12-12,59.349998,60.230000,58.700001,58.730000,58.730000,268600
